frame_number,frame_path,game_time,period,play_clock,imputed_game_time,imputed_period,imputed_play_clock,original_game_time,original_period,original_play_clock,imputation_confidence,imputation_method,imputation_timestamp,expected_game_time,expected_period,expected_play_clock,matched_game_time,matched_period,matched_play_clock
866,data/frames/game_6/frame_000866.jpg,11:30,2ND,11.0,False,False,False,11:30,2ND,11.0,0.0,,45:30.8,11:30,2ND,11.0,False,False,False
867,data/frames/game_6/frame_000867.jpg,11:30,2ND,11.0,False,False,False,11:30,2ND,11.0,0.0,,45:30.8,11:30,2ND,11.0,False,False,False
868,data/frames/game_6/frame_000868.jpg,11:29,2ND,10.0,False,False,False,11:29,2ND,10.0,0.0,,45:30.8,11:29,2ND,10.0,False,False,False
869,data/frames/game_6/frame_000869.jpg,11:29,2ND,10.0,False,False,False,11:29,2ND,10.0,0.0,,45:30.8,11:29,2ND,10.0,False,False,False
870,data/frames/game_6/frame_000870.jpg,11:28,2ND,9.0,False,False,False,11:28,2ND,9.0,0.0,,45:30.8,11:28,2ND,9.0,False,False,False
871,data/frames/game_6/frame_000871.jpg,11:28,2ND,9.0,False,False,False,11:28,2ND,9.0,0.0,,45:30.8,11:28,2ND,9.0,False,False,False
872,data/frames/game_6/frame_000872.jpg,11:27,2ND,8.0,False,False,False,11:27,2ND,8.0,0.0,,45:30.8,11:27,2ND,8.0,False,False,False
873,data/frames/game_6/frame_000873.jpg,11:27,2ND,8.0,False,False,False,11:27,2ND,8.0,0.0,,45:30.8,11:27,2ND,8.0,False,False,False
874,data/frames/game_6/frame_000874.jpg,11:26,2ND,7.0,False,False,False,11:26,2ND,7.0,0.0,,45:30.8,11:26,2ND,7.0,False,False,False
875,data/frames/game_6/frame_000875.jpg,11:26,2ND,7.0,False,False,False,11:26,2ND,7.0,0.0,,45:30.8,11:26,2ND,7.0,False,False,False
876,data/frames/game_6/frame_000876.jpg,11:25,2ND,6.0,False,False,False,11:25,2ND,6.0,0.0,,45:30.8,11:25,2ND,6.0,False,False,False
877,data/frames/game_6/frame_000877.jpg,11:25,2ND,6.0,False,False,False,11:25,2ND,6.0,0.0,,45:30.8,11:25,2ND,6.0,False,False,False
878,data/frames/game_6/frame_000878.jpg,11:24,2ND,5.0,False,False,False,11:24,2ND,5.0,0.0,,45:30.8,11:24,2ND,5.0,False,False,False
879,data/frames/game_6/frame_000879.jpg,11:24,2ND,5.0,False,False,False,11:24,2ND,5.0,0.0,,45:30.8,11:24,2ND,5.0,False,False,False
880,data/frames/game_6/frame_000880.jpg,11:23,2ND,4.0,False,False,False,11:23,2ND,4.0,0.0,,45:30.8,11:23,2ND,4.0,False,False,False
881,data/frames/game_6/frame_000881.jpg,11:23,2ND,40.0,False,False,False,11:23,2ND,40.0,0.0,,45:30.8,11:23,2ND,40.0,False,False,False
882,data/frames/game_6/frame_000882.jpg,11:22,2ND,40.0,False,False,False,11:22,2ND,40.0,0.0,,45:30.8,11:22,2ND,40.0,False,False,False
883,data/frames/game_6/frame_000883.jpg,11:22,2ND,40.0,False,False,False,11:22,2ND,40.0,0.0,,45:30.8,11:22,2ND,40.0,False,False,False
884,data/frames/game_6/frame_000884.jpg,11:21,2ND,40.0,False,False,False,11:21,2ND,40.0,0.0,,45:30.8,11:21,2ND,40.0,False,False,False
885,data/frames/game_6/frame_000885.jpg,11:21,2ND,40.0,False,False,False,11:21,2ND,40.0,0.0,,45:30.8,11:21,2ND,40.0,False,False,False
886,data/frames/game_6/frame_000886.jpg,11:20,2ND,40.0,False,False,False,11:20,2ND,40.0,0.0,,45:30.8,11:20,2ND,40.0,False,False,False
887,data/frames/game_6/frame_000887.jpg,11:20,2ND,40.0,False,False,False,11:20,2ND,40.0,0.0,,45:30.8,11:20,2ND,40.0,False,False,False
888,data/frames/game_6/frame_000888.jpg,11:19,2ND,40.0,False,False,False,11:19,2ND,40.0,0.0,,45:30.8,11:19,2ND,40.0,False,False,False
889,data/frames/game_6/frame_000889.jpg,11:19,2ND,40.0,False,False,False,11:19,2ND,40.0,0.0,,45:30.8,11:19,2ND,40.0,False,False,False
890,data/frames/game_6/frame_000890.jpg,11:18,2ND,40.0,False,False,False,11:18,2ND,40.0,0.0,,45:30.8,11:18,2ND,40.0,False,False,False
891,data/frames/game_6/frame_000891.jpg,11:18,2ND,40.0,False,False,False,11:18,2ND,40.0,0.0,,45:30.8,11:18,2ND,40.0,False,False,False
892,data/frames/game_6/frame_000892.jpg,11:17,2ND,40.0,False,False,False,11:17,2ND,40.0,0.0,,45:30.8,11:17,2ND,40.0,False,False,False
893,data/frames/game_6/frame_000893.jpg,11:17,2ND,40.0,False,False,False,11:17,2ND,40.0,0.0,,45:30.8,11:17,2ND,40.0,False,False,False
894,data/frames/game_6/frame_000894.jpg,11:17,2ND,40.0,False,False,False,11:17,2ND,40.0,0.0,,45:30.8,11:17,2ND,40.0,False,False,False
895,data/frames/game_6/frame_000895.jpg,11:17,2ND,40.0,False,False,False,11:17,2ND,40.0,0.0,,45:30.8,11:17,2ND,40.0,False,False,False
896,data/frames/game_6/frame_000896.jpg,11:17,2ND,39.0,False,False,False,11:17,2ND,39.0,0.0,,45:30.8,11:17,2ND,39.0,False,False,False
897,data/frames/game_6/frame_000897.jpg,11:17,2ND,39.0,False,False,False,11:17,2ND,39.0,0.0,,45:30.8,11:17,2ND,39.0,False,False,False
898,data/frames/game_6/frame_000898.jpg,11:17,2ND,39.0,False,False,False,11:17,2ND,39.0,0.0,,45:30.8,11:17,2ND,39.0,False,False,False
899,data/frames/game_6/frame_000899.jpg,11:17,2ND,38.0,False,False,False,11:17,2ND,38.0,0.0,,45:30.8,11:17,2ND,38.0,False,False,False
900,data/frames/game_6/frame_000900.jpg,11:17,2ND,37.0,False,False,False,11:17,2ND,37.0,0.0,,45:30.8,11:17,2ND,37.0,False,False,False
901,data/frames/game_6/frame_000901.jpg,11:17,2ND,37.0,False,False,False,11:17,2ND,37.0,0.0,,45:30.8,11:17,2ND,37.0,False,False,False
902,data/frames/game_6/frame_000902.jpg,11:17,2ND,36.0,False,False,False,11:17,2ND,36.0,0.0,,45:30.8,11:17,2ND,36.0,False,False,False
903,data/frames/game_6/frame_000903.jpg,11:17,2ND,36.0,False,False,False,11:17,2ND,36.0,0.0,,45:30.8,11:17,2ND,36.0,False,False,False
904,data/frames/game_6/frame_000904.jpg,11:17,2ND,35.0,False,False,False,11:17,2ND,35.0,0.0,,45:30.8,11:17,2ND,35.0,False,False,False
905,data/frames/game_6/frame_000905.jpg,11:17,2ND,35.0,False,False,False,11:17,2ND,35.0,0.0,,45:30.8,11:17,2ND,35.0,False,False,False
906,data/frames/game_6/frame_000906.jpg,11:17,2ND,34.0,False,False,False,11:17,2ND,34.0,0.0,,45:30.8,11:17,2ND,34.0,False,False,False
907,data/frames/game_6/frame_000907.jpg,11:17,2ND,34.0,False,False,False,11:17,2ND,34.0,0.0,,45:30.8,11:17,2ND,34.0,False,False,False
908,data/frames/game_6/frame_000908.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
909,data/frames/game_6/frame_000909.jpg,,,,False,False,False,,,,0.0,,45:30.8,,,,False,False,False
910,data/frames/game_6/frame_000910.jpg,,,,False,False,False,,,,0.0,,45:30.8,,,,False,False,False
911,data/frames/game_6/frame_000911.jpg,,,,False,False,False,,,,0.0,,45:30.8,,,,False,False,False
912,data/frames/game_6/frame_000912.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
913,data/frames/game_6/frame_000913.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
914,data/frames/game_6/frame_000914.jpg,,,,False,False,False,,,,0.0,,45:30.8,,,,False,False,False
915,data/frames/game_6/frame_000915.jpg,,,,False,False,False,,,,0.0,,45:30.8,,,,False,False,False
916,data/frames/game_6/frame_000916.jpg,,,,False,False,False,,,,0.0,,45:30.8,,,,False,False,False
917,data/frames/game_6/frame_000917.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
918,data/frames/game_6/frame_000918.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
919,data/frames/game_6/frame_000919.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
920,data/frames/game_6/frame_000920.jpg,,,,False,False,False,,,,0.0,,45:30.8,,,,False,False,False
921,data/frames/game_6/frame_000921.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
922,data/frames/game_6/frame_000922.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
923,data/frames/game_6/frame_000923.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
924,data/frames/game_6/frame_000924.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
925,data/frames/game_6/frame_000925.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
926,data/frames/game_6/frame_000926.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
927,data/frames/game_6/frame_000927.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
928,data/frames/game_6/frame_000928.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
929,data/frames/game_6/frame_000929.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
930,data/frames/game_6/frame_000930.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
931,data/frames/game_6/frame_000931.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
932,data/frames/game_6/frame_000932.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
933,data/frames/game_6/frame_000933.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
934,data/frames/game_6/frame_000934.jpg,11:17,2ND,20.0,False,False,False,11:17,2ND,20.0,0.0,,45:30.8,11:17,2ND,20.0,False,False,False
935,data/frames/game_6/frame_000935.jpg,0:00,,,False,False,False,0:00,,,0.0,,45:30.8,0:00,,,False,False,False
936,data/frames/game_6/frame_000936.jpg,11:17,2ND,19.0,False,False,False,11:17,2ND,19.0,0.0,,45:30.8,11:17,2ND,19.0,False,False,False
937,data/frames/game_6/frame_000937.jpg,11:17,2ND,19.0,False,False,False,11:17,2ND,19.0,0.0,,45:30.8,11:17,2ND,19.0,False,False,False
938,data/frames/game_6/frame_000938.jpg,11:17,2ND,18.0,False,False,False,11:17,2ND,18.0,0.0,,45:30.8,11:17,2ND,18.0,False,False,False
939,data/frames/game_6/frame_000939.jpg,11:17,2ND,18.0,False,False,False,11:17,2ND,18.0,0.0,,45:30.8,11:17,2ND,18.0,False,False,False
940,data/frames/game_6/frame_000940.jpg,11:17,2ND,17.0,False,False,False,11:17,2ND,17.0,0.0,,45:30.8,11:17,2ND,17.0,False,False,False
941,data/frames/game_6/frame_000941.jpg,11:17,2ND,17.0,False,False,False,11:17,2ND,17.0,0.0,,45:30.8,11:17,2ND,17.0,False,False,False
942,data/frames/game_6/frame_000942.jpg,11:17,2ND,16.0,False,False,False,11:17,2ND,16.0,0.0,,45:30.8,11:17,2ND,16.0,False,False,False
943,data/frames/game_6/frame_000943.jpg,11:17,2ND,16.0,False,False,False,11:17,2ND,16.0,0.0,,45:30.8,11:17,2ND,16.0,False,False,False
944,data/frames/game_6/frame_000944.jpg,11:17,2ND,15.0,False,False,False,11:17,2ND,15.0,0.0,,45:30.8,11:17,2ND,15.0,False,False,False
945,data/frames/game_6/frame_000945.jpg,11:17,2ND,15.0,False,False,False,11:17,2ND,15.0,0.0,,45:30.8,11:17,2ND,15.0,False,False,False
946,data/frames/game_6/frame_000946.jpg,11:17,2ND,14.0,False,False,False,11:17,2ND,14.0,0.0,,45:30.8,11:17,2ND,14.0,False,False,False
947,data/frames/game_6/frame_000947.jpg,11:17,2ND,14.0,False,False,False,11:17,2ND,14.0,0.0,,45:30.8,11:17,2ND,14.0,False,False,False
948,data/frames/game_6/frame_000948.jpg,11:17,2ND,13.0,False,False,False,11:17,2ND,13.0,0.0,,45:30.8,11:17,2ND,13.0,False,False,False
949,data/frames/game_6/frame_000949.jpg,11:17,2ND,13.0,False,False,False,11:17,2ND,13.0,0.0,,45:30.8,11:17,2ND,13.0,False,False,False
950,data/frames/game_6/frame_000950.jpg,11:17,2ND,12.0,False,False,False,11:17,2ND,12.0,0.0,,45:30.8,11:17,2ND,12.0,False,False,False
951,data/frames/game_6/frame_000951.jpg,11:17,2ND,12.0,False,False,False,11:17,2ND,12.0,0.0,,45:30.8,11:17,2ND,12.0,False,False,False
952,data/frames/game_6/frame_000952.jpg,11:17,2ND,11.0,False,False,False,11:17,2ND,11.0,0.0,,45:30.8,11:17,2ND,11.0,False,False,False
953,data/frames/game_6/frame_000953.jpg,11:17,2ND,11.0,False,False,False,11:17,2ND,11.0,0.0,,45:30.8,11:17,2ND,11.0,False,False,False
954,data/frames/game_6/frame_000954.jpg,11:17,2ND,10.0,False,False,False,11:17,2ND,10.0,0.0,,45:30.8,11:17,2ND,10.0,False,False,False
955,data/frames/game_6/frame_000955.jpg,11:17,2ND,10.0,False,False,False,11:17,2ND,10.0,0.0,,45:30.8,11:17,2ND,10.0,False,False,False
956,data/frames/game_6/frame_000956.jpg,11:17,2ND,9.0,False,False,False,11:17,2ND,9.0,0.0,,45:30.8,11:17,2ND,9.0,False,False,False
957,data/frames/game_6/frame_000957.jpg,11:17,2ND,9.0,False,False,False,11:17,2ND,9.0,0.0,,45:30.8,11:17,2ND,9.0,False,False,False
958,data/frames/game_6/frame_000958.jpg,11:17,2ND,8.0,False,False,False,11:17,2ND,8.0,0.0,,45:30.8,11:17,2ND,8.0,False,False,False
959,data/frames/game_6/frame_000959.jpg,11:17,2ND,8.0,False,False,False,11:17,2ND,8.0,0.0,,45:30.8,11:17,2ND,8.0,False,False,False
960,data/frames/game_6/frame_000960.jpg,11:17,2ND,7.0,False,False,False,11:17,2ND,7.0,0.0,,45:30.8,11:17,2ND,7.0,False,False,False
961,data/frames/game_6/frame_000961.jpg,11:17,2ND,7.0,False,False,False,11:17,2ND,7.0,0.0,,45:30.8,11:17,2ND,7.0,False,False,False
962,data/frames/game_6/frame_000962.jpg,11:17,2ND,6.0,False,False,False,11:17,2ND,6.0,0.0,,45:30.8,11:17,2ND,6.0,False,False,False
963,data/frames/game_6/frame_000963.jpg,11:17,2ND,6.0,False,False,False,11:17,2ND,6.0,0.0,,45:30.8,11:17,2ND,6.0,False,False,False
964,data/frames/game_6/frame_000964.jpg,11:17,2ND,5.0,False,False,False,11:17,2ND,5.0,0.0,,45:30.8,11:17,2ND,5.0,False,False,False
965,data/frames/game_6/frame_000965.jpg,11:17,2ND,5.0,False,False,False,11:17,2ND,5.0,0.0,,45:30.8,11:17,2ND,5.0,False,False,False
966,data/frames/game_6/frame_000966.jpg,11:17,2ND,4.0,False,False,True,11:17,2ND,,0.8,countdown_interpolation,45:30.8,11:17,2ND,,False,False,False
967,data/frames/game_6/frame_000967.jpg,11:17,2ND,4.0,False,False,False,11:17,2ND,4.0,0.0,,45:30.8,11:17,2ND,4.0,False,False,False
968,data/frames/game_6/frame_000968.jpg,11:17,2ND,3.0,False,False,False,11:17,2ND,3.0,0.0,,45:30.8,11:17,2ND,3.0,False,False,False
969,data/frames/game_6/frame_000969.jpg,11:17,2ND,3.0,False,False,False,11:17,2ND,3.0,0.0,,45:30.8,11:17,2ND,3.0,False,False,False
970,data/frames/game_6/frame_000970.jpg,11:17,2ND,2.0,False,False,False,11:17,2ND,2.0,0.0,,45:30.8,11:17,2ND,2.0,False,False,False
971,data/frames/game_6/frame_000971.jpg,11:17,2ND,2.0,False,False,False,11:17,2ND,2.0,0.0,,45:30.8,11:17,2ND,2.0,False,False,False
972,data/frames/game_6/frame_000972.jpg,11:17,2ND,1.0,False,False,False,11:17,2ND,1.0,0.0,,45:30.8,11:17,2ND,1.0,False,False,False
973,data/frames/game_6/frame_000973.jpg,11:17,2ND,1.0,False,False,False,11:17,2ND,1.0,0.0,,45:30.8,11:17,2ND,1.0,False,False,False
974,data/frames/game_6/frame_000974.jpg,11:17,2ND,0.0,False,False,True,11:17,2ND,,0.65,backward_countdown,45:30.8,11:17,2ND,0.0,False,False,True
975,data/frames/game_6/frame_000975.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,0.0,False,False,False
976,data/frames/game_6/frame_000976.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
977,data/frames/game_6/frame_000977.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
978,data/frames/game_6/frame_000978.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
979,data/frames/game_6/frame_000979.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
980,data/frames/game_6/frame_000980.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
981,data/frames/game_6/frame_000981.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
982,data/frames/game_6/frame_000982.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
983,data/frames/game_6/frame_000983.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
984,data/frames/game_6/frame_000984.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
985,data/frames/game_6/frame_000985.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
986,data/frames/game_6/frame_000986.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
987,data/frames/game_6/frame_000987.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
988,data/frames/game_6/frame_000988.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
989,data/frames/game_6/frame_000989.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
990,data/frames/game_6/frame_000990.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
991,data/frames/game_6/frame_000991.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
992,data/frames/game_6/frame_000992.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
993,data/frames/game_6/frame_000993.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
994,data/frames/game_6/frame_000994.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
995,data/frames/game_6/frame_000995.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
996,data/frames/game_6/frame_000996.jpg,11:17,2ND,,False,False,False,11:17,2ND,,0.0,,45:30.8,11:17,2ND,,False,False,False
997,data/frames/game_6/frame_000997.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
998,data/frames/game_6/frame_000998.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
999,data/frames/game_6/frame_000999.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1000,data/frames/game_6/frame_001000.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1001,data/frames/game_6/frame_001001.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1002,data/frames/game_6/frame_001002.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1003,data/frames/game_6/frame_001003.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1004,data/frames/game_6/frame_001004.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1005,data/frames/game_6/frame_001005.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1006,data/frames/game_6/frame_001006.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1007,data/frames/game_6/frame_001007.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1008,data/frames/game_6/frame_001008.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1009,data/frames/game_6/frame_001009.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1010,data/frames/game_6/frame_001010.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1011,data/frames/game_6/frame_001011.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1012,data/frames/game_6/frame_001012.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1013,data/frames/game_6/frame_001013.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1014,data/frames/game_6/frame_001014.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1015,data/frames/game_6/frame_001015.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1016,data/frames/game_6/frame_001016.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1017,data/frames/game_6/frame_001017.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1018,data/frames/game_6/frame_001018.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1019,data/frames/game_6/frame_001019.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1020,data/frames/game_6/frame_001020.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1021,data/frames/game_6/frame_001021.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1022,data/frames/game_6/frame_001022.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1023,data/frames/game_6/frame_001023.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1024,data/frames/game_6/frame_001024.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1025,data/frames/game_6/frame_001025.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1026,data/frames/game_6/frame_001026.jpg,11:17,2ND,25.0,False,False,False,11:17,2ND,25.0,0.0,,45:30.8,11:17,2ND,25.0,False,False,False
1027,data/frames/game_6/frame_001027.jpg,11:17,2ND,24.0,False,False,False,11:17,2ND,24.0,0.0,,45:30.8,11:17,2ND,24.0,False,False,False
1028,data/frames/game_6/frame_001028.jpg,11:17,2ND,23.0,False,False,False,11:17,2ND,23.0,0.0,,45:30.8,11:17,2ND,23.0,False,False,False
1029,data/frames/game_6/frame_001029.jpg,11:17,2ND,23.0,False,False,False,11:17,2ND,23.0,0.0,,45:30.8,11:17,2ND,23.0,False,False,False
1030,data/frames/game_6/frame_001030.jpg,11:17,2ND,22.0,False,False,False,11:17,2ND,22.0,0.0,,45:30.8,11:17,2ND,22.0,False,False,False
1031,data/frames/game_6/frame_001031.jpg,11:17,2ND,22.0,False,False,False,11:17,2ND,22.0,0.0,,45:30.8,11:17,2ND,22.0,False,False,False
1032,data/frames/game_6/frame_001032.jpg,11:17,2ND,21.0,False,False,False,11:17,2ND,21.0,0.0,,45:30.8,11:17,2ND,21.0,False,False,False
